 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
   10.388100000000000       0.99730300000000005       0.99985900000000005       -2.5560000000000027E-003   0.0000000000000000     
   10.481299999999999        1.0007200000000001       0.99986600000000003        8.5400000000002141E-004   0.0000000000000000     
   10.574500000000000       0.99932799999999999       0.99987300000000001       -5.4500000000001769E-004   0.0000000000000000     
   10.667600000000000       0.99970999999999999       0.99987899999999996       -1.6899999999997473E-004   0.0000000000000000     
   10.760800000000000       0.99827600000000005       0.99988500000000002       -1.6089999999999716E-003   0.0000000000000000     
   10.853999999999999       0.99987400000000004       0.99988999999999995       -1.5999999999904979E-005   0.0000000000000000     
   10.947100000000001        1.0008910000000000       0.99989499999999998        9.9599999999999689E-004   0.0000000000000000     
   11.040300000000000        1.0001720000000001       0.99989899999999998        2.7300000000007874E-004   0.0000000000000000     
   11.133500000000000       0.99850600000000000       0.99990299999999999       -1.3969999999999816E-003   0.0000000000000000     
   11.226599999999999        1.0000119999999999       0.99990699999999999        1.0499999999991072E-004   0.0000000000000000     
   11.319800000000001       0.99876600000000004       0.99991099999999999       -1.1449999999999516E-003   0.0000000000000000     
   11.413000000000000        1.0009330000000001       0.99991399999999997        1.0190000000001032E-003   0.0000000000000000     
   11.506100000000000       0.99853499999999995       0.99991699999999994       -1.3819999999999943E-003   0.0000000000000000     
   11.599299999999999        1.0003530000000000       0.99992000000000003        4.3300000000001670E-004   0.0000000000000000     
   11.692500000000001        1.0011669999999999       0.99992300000000001        1.2439999999999118E-003   0.0000000000000000     
   11.785600000000001        1.0000180000000001       0.99992599999999998        9.2000000000092008E-005   0.0000000000000000     
   11.878800000000000        1.0000180000000001       0.99992800000000004        9.0000000000034497E-005   0.0000000000000000     
