 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
   7.3711000000000002        1.0005569999999999       0.99927900000000003        1.2779999999998903E-003   0.0000000000000000     
   7.4661999999999997       0.99827299999999997       0.99933000000000005       -1.0570000000000856E-003   0.0000000000000000     
   7.5613000000000001       0.99856400000000001       0.99937600000000004       -8.1200000000003492E-004   0.0000000000000000     
   7.6563999999999997       0.99851999999999996       0.99941800000000003       -8.9800000000006541E-004   0.0000000000000000     
   7.7515000000000001       0.99971800000000000       0.99945399999999995        2.6400000000004198E-004   0.0000000000000000     
   7.8465999999999996       0.99822500000000003       0.99948800000000004       -1.2630000000000141E-003   0.0000000000000000     
   7.9417999999999997        1.0001620000000000       0.99951800000000002        6.4399999999997792E-004   0.0000000000000000     
   8.0368999999999993       0.99771600000000005       0.99954500000000002       -1.8289999999999695E-003   0.0000000000000000     
   8.1319999999999997       0.99993900000000002       0.99956999999999996        3.6900000000006372E-004   0.0000000000000000     
   8.2271000000000001       0.99893699999999996       0.99959200000000004       -6.5500000000007219E-004   0.0000000000000000     
   8.3222000000000005       0.99815299999999996       0.99962700000000004       -1.4740000000000864E-003   0.0000000000000000     
   8.4172999999999991       0.99944800000000000       0.99964600000000003       -1.9800000000003148E-004   0.0000000000000000     
   8.5123999999999995        1.0001480000000000       0.99966299999999997        4.8500000000006871E-004   0.0000000000000000     
   8.6074999999999999        1.0000290000000001       0.99967899999999998        3.5000000000007248E-004   0.0000000000000000     
   8.7026000000000003       0.99939699999999998       0.99969399999999997       -2.9699999999999172E-004   0.0000000000000000     
   8.7978000000000005       0.99989200000000000       0.99970800000000004        1.8399999999996197E-004   0.0000000000000000     
   8.8928999999999991       0.99976799999999999       0.99972099999999997        4.7000000000019249E-005   0.0000000000000000     
   8.9879999999999995        1.0003880000000001       0.99973299999999998        6.5500000000007219E-004   0.0000000000000000     
   9.0831000000000000       0.99874200000000002       0.99974399999999997       -1.0019999999999474E-003   0.0000000000000000     
   9.1782000000000004       0.99841100000000005       0.99975400000000003       -1.3429999999999831E-003   0.0000000000000000     
   9.2733000000000008       0.99932399999999999       0.99976399999999999       -4.3999999999999595E-004   0.0000000000000000     
   9.3683999999999994       0.99963999999999997       0.99977300000000002       -1.3300000000004975E-004   0.0000000000000000     
   9.4634999999999998       0.99814199999999997       0.99978199999999995       -1.6399999999999748E-003   0.0000000000000000     
   9.5586000000000002       0.99867899999999998       0.99978999999999996       -1.1109999999999731E-003   0.0000000000000000     
   9.6538000000000004       0.99914199999999997       0.99979700000000005       -6.5500000000007219E-004   0.0000000000000000     
